STATE,NUM_UNIT,CAUSE_IGN,FIRE_SPRD,BLDG_ABOVE,BLDG_BELOW,TOT_SQ_FT,FIRE_ORIG,FLAME_SPRD,DETECTOR,AES_PRES,INCIDENT_KEY,APP_MOD,response_time,last_unit_clear_time,accident_year,accident_month,accident_day,accident_hour,median_income_list,median_rent_list,Pct_HOU_Occupied_units_list,Pct_HHF_Utility_gas_list,Pct_DIS_With_disability_list,Pct_EDU_Bachelor_or_higher_list,Pct_HIC_With_coverage_list,Pct_SA_62_and_over_list,Pct_EMP_Pop_16_and_over_in_labor_force_Civilian_labor_force_Employed_list,temp,rhum,wspd,Minority populations,Black Alone,hum_1,AREA_ORIG_new,ACT_TAK1_new,FACT_IGN1_new,HEAT_SOURCE_new,FIRST_IGN_new,TYPE_MAT_new,PROP_USE_new,SUP_FAC_1_new,ITEM_SPRD_new,MAT_SPRD_new,build_time_1980_to_later_list,solar_or_no_fuel,coal_or_wood,HHS_Region,Census_Region,Census_Division,CBSA Title,CBSA Code,AREA_ORIG,HEAT_SOURC,FIRST_IGN,TYPE_MAT,FACT_IGN_1,SUP_FAC_1,STRUC_TYPE,STRUC_STAT,ITEM_SPRD,MAT_SPRD,DET_TYPE,AES_TYPE,AES_OPER,ACT_TAK1,LOC_TYPE,NUM_MILE,STREET_PRE,STREETNAME,STREETTYPE,STREETSUF,APT_NO,CITY,STATE_ID,ZIP5,ZIP4,X_STREET,FF_DEATH,OTH_DEATH,FF_INJ,OTH_INJ,DET_ALERT,PROP_USE,ON_SITE_M1,MAT_STOR1,EQUIP_INV,CAUSE_IGN_desc,AREA_ORIG_desc,HEAT_SOURC_desc,FIRST_IGN_desc,TYPE_MAT_desc,FACT_IGN_1_desc,ITEM_SPRD_desc,MAT_SPRD_desc,ACT_TAK1_desc,SUP_FAC_1_desc,AES_PRES_desc,DETECTOR_desc,hum_1_desc,PROP_USE_desc,ON_SITE_M1_desc,MAT_STOR1_desc,EQUIP_INV_desc,DET_TYPE_desc
MD,1.0,2,3,1.0,1.0,0.0,-1.0,N,1,N,MD_15555_07162013_0079212_0,Y,5.0,89.0,2013,7,16,16,172123.94117647057,2458.5882352941176,95.5,63.5,8.0,83.6,95.5,26.3,61.8,33.3,49.0,16.6,0.07523007893099269,0.026888939835587725,N,2,1,UU_,2,UU_,not given_,4,not given_,not given_,not given_,21.7,0.4,0.0,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,24,40,UU,,UU,,1,2,,,1,,,11,1,8505,,FARRELL,DR,,,CHEVY CHASE,MD,20815,,,0,0,0,0,,419,,,,Unintentional,"Cooking area, kitchen","Hot or smoldering object, other",Undetermined,nan,Undetermined,nan,nan,Extinguish,nan,None Present,Detectors Present,,1 or 2 family dwelling,nan,nan,nan,Smoke
MD,0.0,2,3,22.0,5.0,0.0,18.0,N,1,1,MD_15555_07162013_0079287_0,Y,2.0,385.0,2013,7,16,21,150470.9117647059,2299.235294117647,92.8,60.8,8.4,80.1,95.9,20.8,68.1,34.4,41.0,18.4,0.123712438729843,0.04972650422675286,N,2,1,UU_,UU_,UU_,not given_,3,not given_,not given_,not given_,34.4,0.9,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,27,UU,UU,,UU,,1,2,,,5,1,1,10,1,8901,,ROCKVILLE,PIK,,,BETHESDA,MD,20814,,,0,0,0,0,,331,,,UUU,Unintentional,Office,Undetermined,Undetermined,nan,Undetermined,nan,nan,"Fire, other",nan,Present,Detectors Present,,Hospital - medical or psychiatric,nan,nan,Undetermined,More than 1 type present
MD,1.0,2,2,2.0,1.0,0.0,1.0,N,1,N,MD_15555_07212013_0081085_0,Y,9.0,139.0,2013,7,21,3,174807.64705882352,2013.4117647058824,93.4,45.0,9.3,50.5,93.8,12.2,68.5,25.7,94.0,9.4,0.08508845829823083,0.08508845829823083,1,2,1,UU_,UU_,7,not given_,4,not given_,not given_,not given_,45.900000000000006,0.0,4.3,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,24,UU,76,,UU,,1,2,,,1,,,11,1,17600,,KOHLHOSS,RD,,,POOLESVILLE,MD,20837,,,0,0,0,0,,419,,,,Unintentional,"Cooking area, kitchen",Undetermined,"Cooking materials, including edible materials",nan,Undetermined,nan,nan,Extinguish,nan,None Present,Detectors Present,Asleep,1 or 2 family dwelling,nan,nan,nan,Smoke
MD,1.0,3,2,2.0,1.0,0.0,-1.0,Y,1,N,MD_15555_07222013_0081748_0,Y,4.0,59.0,2013,7,22,23,114866.91176470589,1879.3529411764705,96.6,68.5,7.2,52.5,83.4,14.1,70.1,31.7,61.0,7.6,0.206621130329404,0.23369505343175057,N,5,1,3,1,8,not given_,4,not given_,not given_,not given_,14.7,0.5,0.0,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,50,13,81,,30,,1,2,,,1,,,11,1,706,,FOREST GLEN,RD,,,SILVER SPRING,MD,20901,,,0,0,0,0,,419,,,215,Failure of equipment or heat source,"Service facilities, other",Arcing,"Electrical wire, cable insulation",nan,"Electrical failure, malfunction, other",nan,nan,Extinguish,nan,None Present,Detectors Present,,1 or 2 family dwelling,nan,nan,"Panelboard, switchboard, circuit breaker board",Smoke
MD,1.0,2,2,2.0,1.0,0.0,1.0,N,1,1,MD_15555_07232013_0082163_0,Y,2.0,98.0,2013,7,23,20,213921.20588235295,2530.676470588235,94.8,77.2,7.4,81.1,96.9,22.1,63.6,31.7,47.0,18.4,0.1479581935626958,0.023758698123146016,3,2,1,UU_,4,7,not given_,4,not given_,not given_,not given_,26.099999999999998,0.0,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,24,60,74,,UU,,1,2,,,1,1,1,11,1,8205,,RIVER QUARRY,PL,,,BETHESDA,MD,20817,,,0,0,0,0,,419,118,N,600,Unintentional,"Cooking area, kitchen",Heat from other open flame or smoking materials,Animal living or dead,nan,Undetermined,nan,nan,Extinguish,nan,Present,Detectors Present,Unattended or unsupervised person,1 or 2 family dwelling,"Fat/cooking grease, including lard & animal fat",,"Kitchen & cooking equipment, other",Smoke
MD,1.0,2,4,2.0,1.0,1250.0,1.0,Y,N,N,MD_15555_07242013_0082553_0,Y,4.0,144.0,2013,7,24,17,149318.76470588235,2377.6470588235293,97.6,49.9,8.1,61.8,93.0,18.7,61.1,27.2,61.0,11.2,0.2067992664691776,0.10008463817181548,N,2,1,5,2,7,not given_,4,not given_,not given_,not given_,52.300000000000004,0.0,1.0,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,24,40,76,,53,,1,2,,,,,,11,1,7204,,MILLCREST,TER,,,DERWOOD,MD,20855,,,0,0,0,0,,419,118,U,642,Unintentional,"Cooking area, kitchen","Hot or smoldering object, other","Cooking materials, including edible materials",nan,Equipment unattended,nan,nan,Extinguish,nan,None Present,None Present,,1 or 2 family dwelling,"Fat/cooking grease, including lard & animal fat",Undetermined,Deep fryer,nan
MD,200.0,2,2,4.0,1.0,0.0,-1.0,Y,1,1,MD_15555_07282013_0084006_0,Y,2.0,130.0,2013,7,28,16,98370.08823529411,2018.4705882352941,94.3,54.0,8.7,67.4,91.0,13.0,74.4,26.8,74.0,5.4,0.13152258812265363,0.28841744563984983,N,2,1,5,1,7,not given_,4,not given_,not given_,not given_,31.1,0.9,0.0,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,24,12,76,,53,,1,2,,,5,1,1,11,1,9615,,DEWITT,DR,,,SILVER SPRING,MD,20910,,,0,0,0,0,,419,,,646,Unintentional,"Cooking area, kitchen","Radiated, conducted heat from operating equipment","Cooking materials, including edible materials",nan,Equipment unattended,nan,nan,Extinguish,nan,Present,Detectors Present,,1 or 2 family dwelling,nan,nan,"Range, stove with/without oven, cooking surface",More than 1 type present
MD,0.0,1,2,1.0,0.0,0.0,1.0,N,N,N,MD_15555_07312013_0085244_0,Y,4.0,102.0,2013,7,31,14,102955.91176470587,1972.9411764705883,95.7,65.0,7.5,44.2,79.8,14.1,68.6,25.0,64.0,7.6,0.34421341702628483,0.1778148293448411,N,2,1,10,UU_,2,6,9,not given_,not given_,not given_,23.3,0.0,0.3,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,25,UU,20,67,00,,1,2,,,,,,11,1,2004,,SHOREFIELD,RD,,,SILVER SPRING,MD,20902,,,0,0,0,0,,935,,,,Intentional,"Bathroom, checkroom, lavatory, locker room",Undetermined,"Furniture, utensils, other","Paper, including cellulose, waxed paper",Other factor contributed to ignition,nan,nan,Extinguish,nan,None Present,None Present,,Campsite with utilities,nan,nan,nan,nan
MD,1.0,2,2,5.0,0.0,200.0,3.0,Y,1,1,MD_15555_08062013_0087439_0,Y,4.0,180.0,2013,8,6,11,134066.41176470587,2313.1470588235293,95.5,72.6,8.1,66.2,91.7,18.5,66.8,19.9,94.0,0.0,0.2666823660379782,0.10192460020123739,N,10,1,1,8,1,7,4,not given_,not given_,not given_,61.900000000000006,0.2,0.0,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,00,00,14,71,12,,1,2,,,1,1,3,11,1,920,,KING FARM,BLV,,,ROCKVILLE,MD,20850,,,0,0,0,0,,449,,,351,Unintentional,Other,Heat source: other,Floor covering or rug/carpet/mat,"Fabric, fiber, cotton, blends, rayon, wool",Heat source too close to combustibles.,nan,nan,Extinguish,nan,Present,Detectors Present,,"Hotel/motel, commercial",nan,nan,Heat treating equipment,Smoke
MD,1.0,2,2,2.0,1.0,1600.0,1.0,Y,1,N,MD_15555_08102013_0089140_0,Y,2.0,37.0,2013,8,10,19,172123.94117647057,2458.5882352941176,95.5,63.5,8.0,83.6,95.5,26.3,61.8,28.4,47.0,5.4,0.07523007893099269,0.026888939835587725,N,2,1,5,1,7,not given_,4,not given_,7,5,21.7,0.4,0.0,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,24,10,76,,52,,1,2,76,57,3,,,11,1,20,W,LENOX,ST,,,CHEVY CHASE,MD,20815,,,0,0,0,0,,419,,,646,Unintentional,"Cooking area, kitchen","Heat from powered equipment, other","Cooking materials, including edible materials",nan,"Accidentally turned on, not turned off","Cooking materials, including edible materials",57,Extinguish,nan,None Present,Detectors Present,,1 or 2 family dwelling,nan,nan,"Range, stove with/without oven, cooking surface",Combination smoke - heat
MD,60.0,2,2,5.0,1.0,9000.0,1.0,Y,1,N,MD_15555_08172013_0091857_0,Y,2.0,138.0,2013,8,17,17,98370.08823529411,2018.4705882352941,94.3,54.0,8.7,67.4,91.0,13.0,74.4,26.2,49.0,9.4,0.13152258812265363,0.28841744563984983,N,2,1,5,1,7,not given_,4,not given_,2,6,31.1,0.9,0.0,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,24,12,76,,53,,1,2,23,63,1,,,11,1,614,,SLIGO,AVE,,,SILVER SPRING,MD,20910,,,0,0,0,1,,429,,,646,Unintentional,"Cooking area, kitchen","Radiated, conducted heat from operating equipment","Cooking materials, including edible materials",nan,Equipment unattended,Cabinetry (including built-in),63,Extinguish,nan,None Present,Detectors Present,,Multifamily dwellings,nan,nan,"Range, stove with/without oven, cooking surface",Smoke
MD,1.0,5,4,2.0,1.0,3850.0,1.0,Y,1,N,MD_15555_08202013_0092884_0,Y,5.0,297.0,2013,8,20,16,146485.82352941175,2120.9117647058824,96.2,52.0,6.1,67.3,92.4,13.5,70.1,29.5,58.0,0.0,0.26898441782162713,0.1017148226450552,N,2,1,3,1,2,4,4,not given_,not given_,not given_,70.1,0.5,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,24,13,25,41,34,,1,2,,,1,,,11,1,13217,,MORAN,DR,,,GAITHERSBURG,MD,20878,,,0,0,0,0,,419,,,243,Cause under investigation,"Cooking area, kitchen",Arcing,Appliance housing or casing,Plastic,Unspecified short-circuit arc,nan,nan,Extinguish,nan,None Present,Detectors Present,,1 or 2 family dwelling,nan,nan,"Decorative or landscape lighting, low voltage",Smoke
MD,1.0,2,2,3.0,0.0,25.0,1.0,Y,1,1,MD_15555_08232013_0094034_0,Y,6.0,157.0,2013,8,23,7,92680.17647058822,1967.8823529411766,94.2,51.8,11.5,37.3,81.5,22.4,62.1,21.8,95.0,0.0,0.31999185253080764,0.274438770314114,3,2,6,1,2,2,4,4,not given_,2,4,40.9,0.1,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,24,40,26,41,10,,1,2,25,41,1,1,1,64,1,3210,,NORBECK,RD,,,SILVER SPRING,MD,20906,,,0,0,0,1,,429,,,600,Unintentional,"Cooking area, kitchen","Hot or smoldering object, other",Household utensils,Plastic,"Misuse of material or product, other",Appliance housing or casing,41,Shut down system,nan,Present,Detectors Present,Unattended or unsupervised person,Multifamily dwellings,nan,nan,"Kitchen & cooking equipment, other",Smoke
MD,1.0,2,2,2.0,1.0,100.0,1.0,Y,1,N,MD_15555_08252013_0094960_0,Y,5.0,52.0,2013,8,25,20,102955.91176470587,1972.9411764705883,95.7,65.0,7.5,44.2,79.8,14.1,68.6,28.9,39.0,14.8,0.34421341702628483,0.1778148293448411,N,0,1,1,2,8,UU_,4,not given_,1,4,23.3,0.0,0.3,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,09,43,96,UU,11,,1,2,12,41,1,,,12,1,2803,,WEISMAN,RD,,,SILVER SPRING,MD,20902,,,0,0,0,0,,419,,,,Unintentional,"Egress/exit, other",Hot ember or ash,"Rubbish, trash, or waste",Undetermined,Abandoned or discarded materials or products,Exterior wall covering or finish,41,Salvage & overhaul,nan,None Present,Detectors Present,,1 or 2 family dwelling,nan,nan,nan,Smoke
MD,1.0,2,4,2.0,1.0,0.0,1.0,Y,1,U,MD_15555_08262013_0095377_0,Y,4.0,25.0,2013,8,26,20,124889.70588235294,2074.1176470588234,94.5,25.3,6.7,53.4,91.2,11.9,70.4,31.4,39.0,5.4,0.21496124031007752,0.40689922480620155,3,7,1,1,2,1,6,4,not given_,not given_,not given_,79.69999999999999,0.2,0.2,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,72,43,11,60,11,,1,2,,,U,,,10,1,3629,,VAN HORN,WAY,,,BURTONSVILLE,MD,20866,,,0,0,0,0,,419,312,N,,Unintentional,"Exterior balcony, unenclosed porch",Hot ember or ash,Exterior roof covering or finish,"Wood or paper, processed, other",Abandoned or discarded materials or products,nan,nan,"Fire, other",nan,Undetermined,Detectors Present,Unattended or unsupervised person,1 or 2 family dwelling,Timber,,nan,Undetermined
MD,4.0,3,4,4.0,1.0,2000.0,1.0,Y,1,N,MD_15555_08272013_0095795_0,Y,4.0,467.0,2013,8,27,15,73298.55882352941,1747.8235294117649,95.4,53.3,5.3,27.0,67.6,9.7,66.5,30.6,58.0,14.8,0.5280749186944085,0.26194114650679834,N,2,8,3,1,3,7,4,not given_,3,7,10.5,0.2,0.0,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,21,13,32,71,34,,1,2,32,71,1,,,86,1,9300,,PINEY BRANCH,RD,,,SILVER SPRING,MD,20903,,,0,0,0,8,,429,,,217,Failure of equipment or heat source,Bedroom - < 5 persons; included are jail or prison,Arcing,"Bedding; blanket, sheet, comforter","Fabric, fiber, cotton, blends, rayon, wool",Unspecified short-circuit arc,"Bedding; blanket, sheet, comforter",71,Investigate,nan,None Present,Detectors Present,,Multifamily dwellings,nan,nan,"Outlet, receptacle",Smoke
MD,1.0,2,2,2.0,1.0,0.0,-1.0,Y,1,N,MD_15555_08312013_0097603_0,Y,2.0,87.0,2013,8,31,20,82457.55882352941,1430.3823529411764,93.8,71.8,7.7,46.6,83.2,11.5,73.2,33.3,50.0,11.2,0.13723842675949266,0.398551594446445,N,7,1,1,1,1,4,4,not given_,1,4,8.9,0.4,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,75,12,18,41,13,,1,2,18,41,1,,,11,1,202,,HODGES,LA,,,TAKOMA PARK,MD,20912,,,0,0,0,0,,419,,,331,Unintentional,Wall assembly,"Radiated, conducted heat from operating equipment",Insulation within structural area,Plastic,"Cutting, welding too close to combustible",Insulation within structural area,41,Extinguish,nan,None Present,Detectors Present,,1 or 2 family dwelling,nan,nan,Welding torch.,Smoke
MD,1.0,2,4,2.0,1.0,0.0,1.0,Y,N,N,MD_15555_09022013_0098253_0,Y,4.0,50.0,2013,9,2,23,102955.91176470587,1972.9411764705883,95.7,65.0,7.5,44.2,79.8,14.1,68.6,31.1,62.0,9.4,0.34421341702628483,0.1778148293448411,1,1,5,1,4,2,7,4,not given_,2,7,23.3,0.0,0.3,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,14,66,21,70,12,,1,2,21,70,,,,58,1,2603,,NEWTON,ST,,,SILVER SPRING,MD,20902,,,0,0,0,0,,419,,,,Unintentional,"Common room, den, family room, living room, lounge",Candle,"Upholstered sofa, chair, vehicle seats","Fabric, textile, fur, other",Heat source too close to combustibles.,"Upholstered sofa, chair, vehicle seats",70,Operate apparatus or vehicle,nan,None Present,None Present,Asleep,1 or 2 family dwelling,nan,nan,nan,nan
MD,1.0,2,2,2.0,1.0,100.0,1.0,Y,1,1,MD_15555_09092013_0100862_0,Y,9.0,84.0,2013,9,9,13,154410.4705882353,1836.3529411764705,98.7,58.8,6.4,60.9,95.8,14.5,69.2,18.9,60.0,5.4,0.1323512442786261,0.1386207161813916,N,7,1,1,5,7,not given_,4,not given_,1,4,68.1,0.1,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,76,72,70,,18,,1,2,12,41,1,1,3,11,1,2530,,SUTCLIFF,TER,,,OLNEY,MD,20832,,,0,0,0,0,,419,,,,Unintentional,Wall surface: exterior,Chemical reaction,"Organic materials, other",nan,Improper container or storage,Exterior wall covering or finish,41,Extinguish,nan,Present,Detectors Present,,1 or 2 family dwelling,nan,nan,nan,Smoke
MD,1.0,3,2,2.0,1.0,0.0,-1.0,Y,1,N,MD_15555_09092013_0100966_0,Y,4.0,75.0,2013,9,9,19,172067.0294117647,2530.676470588235,97.2,67.5,4.3,59.4,93.2,9.7,75.1,26.7,54.0,7.6,0.2994227994227994,0.11268529450347632,3,4,1,3,1,9,4,4,not given_,not given_,not given_,80.1,0.0,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,43,13,00,41,30,,1,2,,,1,,,11,1,23110,,FREDERICK,RD,,,CLARKSBURG,MD,20871,,,0,0,0,0,,419,,,228,Failure of equipment or heat source,Storage: supplies or tools; dead storage,Arcing,"Item First Ignited, Other",Plastic,"Electrical failure, malfunction, other",nan,nan,Extinguish,nan,None Present,Detectors Present,Unattended or unsupervised person,1 or 2 family dwelling,nan,nan,"Battery charger, rectifier",Smoke
MD,16.0,2,3,3.0,1.0,0.0,3.0,Y,1,N,MD_15555_09112013_0101799_0,Y,4.0,337.0,2013,9,11,12,82457.55882352941,1430.3823529411764,93.8,71.8,7.7,46.6,83.2,11.5,73.2,25.0,84.0,9.4,0.13723842675949266,0.398551594446445,N,2,1,UU_,UU_,UU_,not given_,4,not given_,not given_,not given_,8.9,0.4,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,24,UU,UU,,UU,,1,2,,,1,,,11,1,600,,KENNEBEC,AVE,,,TAKOMA PARK,MD,20912,,,0,0,0,0,,419,,,646,Unintentional,"Cooking area, kitchen",Undetermined,Undetermined,nan,Undetermined,nan,nan,Extinguish,nan,None Present,Detectors Present,,1 or 2 family dwelling,nan,nan,"Range, stove with/without oven, cooking surface",Smoke
MD,2.0,2,4,3.0,0.0,2000.0,3.0,Y,1,N,MD_15555_09112013_0101984_0,Y,3.0,135.0,2013,9,11,20,116917.0,2103.205882352941,96.7,46.9,6.2,45.4,89.1,7.8,71.5,35.7,50.0,16.6,0.26718631178707225,0.20836501901140683,N,7,1,1,2,8,9,4,not given_,1,4,84.69999999999999,0.1,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,72,43,96,99,11,,1,2,12,41,5,,,11,1,29,,OBSERVATION,CT,,,GERMANTOWN,MD,20876,,,0,0,0,0,,429,,,,Unintentional,"Exterior balcony, unenclosed porch",Hot ember or ash,"Rubbish, trash, or waste",Multiple types of material,Abandoned or discarded materials or products,Exterior wall covering or finish,41,Extinguish,nan,None Present,Detectors Present,,Multifamily dwellings,nan,nan,nan,More than 1 type present
MD,1.0,3,2,2.0,1.0,0.0,1.0,Y,1,N,MD_15555_09212013_0105844_0,Y,5.0,58.0,2013,9,21,10,114866.91176470589,1879.3529411764705,96.6,68.5,7.2,52.5,83.4,14.1,70.1,17.8,78.0,11.2,0.206621130329404,0.23369505343175057,N,2,1,3,1,2,6,4,not given_,not given_,not given_,14.7,0.5,0.0,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,25,10,25,64,30,,1,2,,,U,,,11,1,729,,ARGYLE,RD,,,SILVER SPRING,MD,20901,,,0,0,0,0,,419,,,113,Failure of equipment or heat source,"Bathroom, checkroom, lavatory, locker room","Heat from powered equipment, other",Appliance housing or casing,Plywood,"Electrical failure, malfunction, other",nan,nan,Extinguish,nan,None Present,Detectors Present,,1 or 2 family dwelling,nan,nan,Fan,Undetermined
MD,1.0,2,2,2.0,1.0,600.0,1.0,Y,1,N,MD_15555_09222013_0106379_0,Y,3.0,37.0,2013,9,22,23,116917.0,2103.205882352941,96.7,46.9,6.2,45.4,89.1,7.8,71.5,18.5,56.0,11.2,0.26718631178707225,0.20836501901140683,N,2,1,1,1,7,not given_,4,not given_,7,2,84.69999999999999,0.1,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,24,12,76,,10,,1,2,76,27,1,,,11,1,19346,,ELDERBERRY,TER,,,GERMANTOWN,MD,20876,,,0,0,0,0,,419,,,600,Unintentional,"Cooking area, kitchen","Radiated, conducted heat from operating equipment","Cooking materials, including edible materials",nan,"Misuse of material or product, other","Cooking materials, including edible materials",27,Extinguish,nan,None Present,Detectors Present,,1 or 2 family dwelling,nan,nan,"Kitchen & cooking equipment, other",Smoke
MD,1.0,2,2,2.0,1.0,900.0,1.0,Y,U,N,MD_15555_09232013_0106477_0,Y,5.0,99.0,2013,9,23,7,126111.41176470587,1527.764705882353,98.3,83.2,7.8,50.5,87.4,20.2,63.6,10.9,100.0,0.0,0.21630698633325574,0.12419778538888704,N,4,1,3,1,2,9,4,not given_,not given_,not given_,16.6,0.1,0.30000000000000004,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,40,13,25,99,34,,1,2,,,,,,11,1,5013,,ADRIAN,ST,,,ROCKVILLE,MD,20853,,,0,0,0,0,,419,,,834,Unintentional,"Storage area, other",Arcing,Appliance housing or casing,Multiple types of material,Unspecified short-circuit arc,nan,nan,Extinguish,nan,None Present,Undetermined,,1 or 2 family dwelling,nan,nan,Vacuum cleaner,nan
MD,244.0,5,2,10.0,1.0,60.0,9.0,Y,1,1,MD_15555_09252013_0107477_0,Y,4.0,350.0,2013,9,25,12,92680.17647058822,1967.8823529411766,94.2,51.8,11.5,37.3,81.5,22.4,62.1,10.1,100.0,0.0,0.31999185253080764,0.274438770314114,7,2,1,1,4,2,7,4,not given_,not given_,not given_,40.9,0.1,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,20,61,21,71,11,,1,2,,,1,1,1,11,1,15107,,INTERLACHEN,DR,,,SILVER SPRING,MD,20906,,,0,1,0,0,U,429,,,,Cause under investigation,"Function area, other",Cigarette,"Upholstered sofa, chair, vehicle seats","Fabric, fiber, cotton, blends, rayon, wool",Abandoned or discarded materials or products,nan,nan,Extinguish,nan,Present,Detectors Present,Age was a factor,Multifamily dwellings,nan,nan,nan,Smoke
MD,200.0,2,4,12.0,2.0,10000.0,8.0,Y,1,U,MD_15555_09252013_0107538_0,Y,5.0,125.0,2013,9,25,15,172123.94117647057,2458.5882352941176,95.5,63.5,8.0,83.6,95.5,26.3,61.8,19.0,47.0,0.0,0.07523007893099269,0.026888939835587725,N,7,1,5,1,1,11,4,not given_,1,UU_,21.7,0.4,0.0,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,75,11,18,00,50,,1,2,18,UU,U,,,12,1,4242,,EAST WEST,HWY,,,CHEVY CHASE,MD,20815,,,0,0,0,0,,429,,,334,Unintentional,Wall assembly,"Spark, ember or flame from operating equipment",Insulation within structural area,"Type of material first ignited, other","Operational deficiency, other",Insulation within structural area,UU,Salvage & overhaul,nan,Undetermined,Detectors Present,,Multifamily dwellings,nan,nan,Soldering equipment,Undetermined
MD,1.0,U,4,2.0,1.0,0.0,2.0,Y,1,N,MD_15555_09262013_0107932_0,Y,4.0,281.0,2013,9,26,13,150470.9117647059,2299.235294117647,92.8,60.8,8.4,80.1,95.9,20.8,68.1,15.9,89.0,0.0,0.123712438729843,0.04972650422675286,N,2,1,UU_,UU_,UU_,not given_,4,not given_,2,UU_,34.4,0.9,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,21,UU,UU,,UU,,1,2,21,UU,1,,,11,1,5807,,KINGSWOOD,RD,,,BETHESDA,MD,20814,,,0,0,1,0,,419,,,,Cause undetermined after investigation,Bedroom - < 5 persons; included are jail or prison,Undetermined,Undetermined,nan,Undetermined,"Upholstered sofa, chair, vehicle seats",UU,Extinguish,nan,None Present,Detectors Present,,1 or 2 family dwelling,nan,nan,nan,Smoke
MD,1.0,2,4,1.0,1.0,1800.0,1.0,Y,U,N,MD_15555_09282013_0108614_0,Y,6.0,307.0,2013,9,28,6,161198.14705882352,2042.5,95.9,86.9,8.4,68.7,93.3,19.9,64.3,17.2,72.0,0.0,0.1060464633893383,0.04775980087118855,N,1,1,UU_,UU_,1,UU_,4,not given_,1,11,10.8,0.1,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,14,UU,10,UU,UU,,1,2,10,00,,,,12,1,9612,,GLENCREST,LA,,,KENSINGTON,MD,20895,,,0,0,0,0,,419,,,UUU,Unintentional,"Common room, den, family room, living room, lounge",Undetermined,"Structural component or finish, other",Undetermined,Undetermined,"Structural component or finish, other",00,Salvage & overhaul,nan,None Present,Undetermined,,1 or 2 family dwelling,nan,nan,Undetermined,nan
